Team1Goal,Team1Los,Team1Yellow,Team1Red,Team1WinRate,Team1PinRate,Team1LosRate,Team1MatchCount,Team2Goal,Team2Los,Team2Yellows,Team2Reds,Team2WinRate,Team2PinRate,Team2LosRate,Team2MatchCount,3,1,0,AllResult
0,1,0.498,0,0,0,1,3,0.314,1.62,0.232,0,0.314,0,0.686,6,0,0,1,0
1.981,0.893,1.195,0.098,0.689,0.155,0.155,21,0.947,2.045,1.302,0.203,0.17,0.149,0.681,9,1,0,0,3
1.166,0.583,0.789,0,0.583,0.417,0,4,1.509,1.148,0.552,0,0.363,0.39,0.247,19,0,1,0,1
0.953,1.104,2.149,0.174,0.361,0.189,0.45,10,1.024,2.838,2.418,0.256,0.185,0.048,0.767,10,1,0,0,3
1.596,0.565,1.367,0.031,0.668,0.064,0.269,18,1.81,1.367,1.6,0.12,0.57,0.258,0.173,17,1,0,0,3
1.08,2.736,2.902,0.222,0,0.067,0.933,7,2.13,0.736,1.131,0.071,0.756,0.126,0.118,16,0,0,1,0
0.383,1.699,0.635,0.085,0.022,0.255,0.723,14,1.693,0.792,0.866,0,0.515,0.396,0.089,20,0,0,1,0
1.187,1.029,2.347,0.191,0.364,0.295,0.341,16,1.613,0.775,1.67,0,0.43,0.421,0.149,19,0,0,1,0
2.157,0.399,0.738,0.029,0.738,0.091,0.17,18,2.049,0.597,0.863,0,0.768,0.098,0.134,20,1,0,0,3
1.489,0.964,0.918,0.184,0.635,0.172,0.194,17,1.219,0.614,1.745,0.062,0.281,0.677,0.042,11,0,1,0,1
3.287,1.487,1.078,0,0.662,0.208,0.13,11,2.005,1.619,0.932,0.133,0.665,0,0.335,12,1,0,0,3
1.098,1.902,0.049,0,0.049,0,0.951,3,2.254,1.243,0.529,0,0.621,0.025,0.354,16,0,0,1,0
1.712,1.189,1.584,0,0.599,0.125,0.276,12,1.308,1.392,1.247,0.124,0.303,0.291,0.406,11,1,0,0,3
0.751,1.188,1.416,0,0.061,0.441,0.498,12,1.411,1.171,1.259,0,0.464,0.229,0.307,14,0,1,0,1
0.852,1.134,2.662,0.338,0.185,0.495,0.319,6,1.291,0.456,2.547,0.126,0.544,0.267,0.19,11,0,1,0,1
1.161,1.215,1.737,0.098,0.279,0.482,0.238,21,0,2,0,0,0,0,1,2,1,0,0,3
1.102,1.556,0,0,0.324,0.287,0.389,4,1.515,1.308,0.341,0,0.464,0.26,0.275,5,0,0,1,0
0.703,2.09,2.021,0,0.294,0.033,0.673,11,1.159,0.747,1.346,0.032,0.594,0.063,0.343,17,0,0,1,0
0,4,0,0,0,0,1,2,4,0,0,0,1,0,0,2,0,0,1,0
1.006,0.497,0,0,0.503,0,0.497,3,0,2,0,0,0,0,1,2,1,0,0,3
1.409,0.997,0,0.109,0.47,0,0.53,5,0.993,1.503,0,0,0.497,0,0.503,4,1,0,0,3
2.423,0.841,0,0,0.58,0.42,0,5,0,3,0,0,0,0,1,2,1,0,0,3
1.402,0.618,1.463,0.17,0.587,0.304,0.108,14,0.728,1.244,1.391,0.032,0.167,0.382,0.452,18,0,1,0,1
4.635,0.946,1.581,0,0.527,0.473,0,3,0,7,7,1,0,0,1,2,1,0,0,3
2,0,0,0,1,0,0,2,0,2,0,0,0,0,1,2,1,0,0,3
1.743,0.848,0.21,0.053,0.947,0,0.053,7,1,2,0,0,0,0,1,2,1,0,0,3
1.438,0.574,0.05,0.195,0.655,0.317,0.028,9,0.497,1.994,0,0,0,0,1,3,1,0,0,3
1.573,0.619,0.53,0,0.804,0,0.196,10,0,3,0,0,0,0,1,2,1,0,0,3
2.068,0.65,0.763,0,0.67,0.19,0.141,18,1.809,0.641,1.571,0.157,0.682,0.131,0.186,16,0,0,1,0
0.42,1.784,0.607,0.189,0.209,0,0.791,6,3.191,0.637,0.749,0,1,0,0,7,0,0,1,0
2.995,1.995,0,0,1,0,0,3,1,2,0,0,0,0,1,2,1,0,0,3
0.813,0.569,0.725,0,0.285,0.521,0.194,12,0,2,4,1,0,0,1,2,1,0,0,3
1.019,1.273,0.796,0,0.523,0.157,0.319,5,1.324,0.422,0.072,0.074,0.541,0.232,0.227,9,1,0,0,3
1.584,0.655,0.3,0.046,0.513,0.312,0.175,12,0,1.493,0,0,0,0.502,0.498,3,0,1,0,1
1,3,0,0,0,0,1,2,3,1,0,0,1,0,0,2,0,0,1,0
1.5,1.458,0.639,0,0.681,0,0.319,5,1.3,1.25,0.063,0,0.28,0.259,0.461,11,1,0,0,3
0.776,1.154,1.505,0,0.196,0.155,0.649,11,0.574,1,0,0,0.381,0.318,0.301,5,0,0,1,0
0.508,1.538,0.521,0.263,0.246,0,0.754,5,1.98,1.531,0.508,0,0.723,0,0.277,6,0,0,1,0
0.427,0.276,0.746,0,0.373,0.405,0.222,5,2.203,0.627,1.053,0.041,0.415,0.354,0.23,16,0,1,0,1
0,4,0,0,0,0,1,2,2.122,0.96,0.67,0.018,0.526,0.088,0.386,16,0,0,1,0
0,2,0,0,0,0,1,2,1.733,0.968,0,0,0.382,0.618,0,5,0,0,1,0
0.906,0.758,0.867,0,0.506,0.241,0.253,9,1.14,1.378,0,0.03,0.383,0.03,0.587,7,1,0,0,3
0,2.968,0,0.398,0,0.022,0.978,5,2.933,0.65,0.429,0.149,0.586,0.325,0.089,11,0,0,1,0
1.827,0.628,1.398,0.125,0.618,0.218,0.163,15,1.425,1.236,2.219,0.105,0.425,0.221,0.354,16,1,0,0,3
1.515,1.149,2.986,0,0.528,0.31,0.162,9,1.159,1.011,1.441,0,0.452,0.051,0.497,14,1,0,0,3
1.234,1.357,1.262,0.14,0.36,0.226,0.414,79,1.189,1.449,1.745,0.061,0.541,0,0.459,9,1,0,0,3
1.496,0.483,0.993,0.258,0.757,0.24,0.002,6,0,2,0,0,0,0,1,2,1,0,0,3
2,4,0,0,0,0,1,2,1.625,1.544,2.807,0.403,0.485,0.132,0.383,40,0,0,1,0
1,0,0,0,1,0,0,2,0.758,0.742,0.482,0.258,0.258,0.242,0.5,5,1,0,0,3
2.003,0,0,0,1,0,0,4,0.009,2.008,0,0,0,0,1,4,1,0,0,3
1.46,0.166,0,0,0.917,0,0.083,4,0,1.504,0,0,0,0,1,4,1,0,0,3
1.642,1.152,1.149,0.07,0.531,0.186,0.283,68,1.694,1.425,0.878,0.072,0.435,0.144,0.421,58,1,0,0,3
1.716,0.749,1.133,0,0.653,0.188,0.159,7,1.279,1.483,1.594,0.08,0.301,0.187,0.513,30,1,0,0,3
1.47,1.216,1.206,0.097,0.441,0.245,0.314,60,0.846,1.078,0.604,0.024,0.299,0.31,0.391,52,0,1,0,1
1.74,1.917,2.215,0.112,0.326,0.19,0.484,19,1.225,1.334,1.193,0.155,0.376,0.252,0.372,28,0,0,1,0
1.327,1.056,1.157,0,0.528,0.12,0.352,14,0.545,1.054,1.155,0,0.071,0.349,0.58,11,1,0,0,3
1.337,0.369,2.638,0.147,0.632,0.147,0.221,11,0.776,1.203,1.979,0,0.28,0.238,0.483,5,1,0,0,3
0.502,0.498,0,0,0.502,0,0.498,3,0.498,0.502,0,0,0.498,0,0.502,3,1,0,0,3
1.986,1.007,0,0,0.993,0,0.007,3,0.931,1.804,0,0.196,0.042,0,0.958,4,1,0,0,3
1.293,1.737,1.476,0,0.28,0.076,0.645,22,1.276,1.295,1.106,0.073,0.357,0.247,0.396,69,0,0,1,0
0.83,1.594,0.77,0,0.259,0.176,0.565,21,0.977,1.375,0.541,0.054,0.368,0.175,0.457,21,0,0,1,0
1.067,0.747,1.095,0,0.449,0.367,0.184,20,0.924,1.68,0.409,0.029,0.209,0.218,0.573,65,1,0,0,3
1.522,1.513,1.122,0.168,0.436,0.056,0.509,20,1.067,1.352,1.932,0.109,0.198,0.537,0.265,20,0,0,1,0
1.349,2.953,1.341,0,0.132,0.163,0.705,7,1.519,1.269,0.641,0.034,0.412,0.291,0.296,66,0,0,1,0
1.644,1.529,1.453,0.086,0.435,0.288,0.277,12,1.706,1.471,1.338,0.065,0.477,0.18,0.343,22,1,0,0,3
2.295,1.462,1.64,0.118,0.525,0.146,0.33,21,0.662,1.205,0.356,0.011,0.212,0.162,0.626,12,1,0,0,3
1.608,1.255,0.74,0.035,0.304,0.386,0.311,22,1.153,1.125,1.514,0,0.372,0.285,0.343,26,0,1,0,1
1.347,1.59,0.892,0.095,0.29,0.247,0.463,68,1.461,1.347,0.898,0.046,0.462,0.073,0.465,31,1,0,0,3
2.195,0.365,0.855,0,0.75,0.214,0.036,18,1.056,0.845,1.387,0.037,0.542,0.072,0.386,17,1,0,0,3
1.102,1.304,1.444,0,0.261,0.335,0.404,22,1.999,1.19,0.998,0.136,0.564,0.296,0.139,21,0,0,1,0
1.015,0.945,0.594,0.078,0.311,0.415,0.275,59,1.096,1.283,1.232,0.097,0.307,0.282,0.411,60,1,0,0,3
1.437,1.02,2.329,0.015,0.488,0.335,0.177,31,2.714,0.778,1.587,0.23,0.889,0,0.111,7,0,0,1,0
1.04,0.884,0.319,0.038,0.317,0.426,0.257,56,1.125,0.986,0.58,0.046,0.389,0.302,0.309,61,1,0,0,3
1.128,1.189,0.725,0.029,0.417,0.274,0.31,54,1.222,1.359,0.283,0.024,0.323,0.263,0.414,58,1,0,0,3
1.283,1.51,0.934,0.042,0.354,0.279,0.367,58,1.153,1.172,0.557,0.012,0.31,0.295,0.394,58,1,0,0,3
0.876,1.324,0.651,0.049,0.295,0.212,0.493,58,2.12,1.39,0.944,0,0.526,0.195,0.279,10,0,0,1,0
1.469,1.441,0.678,0.085,0.503,0,0.497,18,1.294,0.861,0.579,0.016,0.475,0.247,0.277,57,1,0,0,3
1.332,1.205,3.349,0.131,0.461,0.205,0.334,7,1.255,1.939,2.606,0.377,0.128,0.394,0.478,7,0,1,0,1
0.972,1.06,0.435,0.02,0.244,0.445,0.312,60,1.261,1.355,1.554,0,0.449,0.112,0.438,11,1,0,0,3
1.877,1.174,0.485,0.079,0.506,0.316,0.178,58,0.897,1.284,0.742,0.104,0.262,0.324,0.414,57,0,1,0,1
0.78,1.574,0.739,0,0.281,0.195,0.524,57,0.963,0.982,0.725,0.035,0.327,0.326,0.347,57,1,0,0,3
0.737,1.12,0.911,0.068,0.207,0.364,0.429,56,0.908,1.279,1.179,0.105,0.327,0.179,0.494,57,1,0,0,3
0.997,1.645,0.921,0.123,0.158,0.317,0.526,56,0.858,0.905,0.791,0,0.393,0.327,0.28,9,0,0,1,0
0.821,1.171,0.653,0.041,0.227,0.262,0.512,57,0.895,1.371,0.698,0.061,0.136,0.437,0.427,17,0,1,0,1
0.879,1.203,0.778,0.03,0.329,0.252,0.42,13,1.209,1.18,0.624,0,0.38,0.25,0.371,56,1,0,0,3
1,0.479,0,0,0.521,0.479,0,3,0.455,1.647,0.752,0.101,0.027,0.301,0.672,14,1,0,0,3
1.459,0.805,0.694,0.07,0.583,0.177,0.239,57,1.25,1.018,0.368,0.005,0.407,0.234,0.359,59,1,0,0,3
1.143,1.848,0.951,0.245,0.205,0.18,0.615,8,0.732,1.125,1.97,0,0.226,0.229,0.546,9,1,0,0,3
0,2.649,0.457,0,0,0,1,6,0.784,0.982,0,0,0.267,0,0.733,5,0,0,1,0
1.657,0.885,0.967,0,0.458,0.443,0.099,19,0.198,3.394,0,0,0,0,1,4,1,0,0,3
0.769,0.231,0.545,0,0.769,0,0.231,5,0,1,1,0,0,0,1,2,1,0,0,3
1.685,0.866,1.508,0,0.363,0.471,0.166,19,1.872,0.991,1.217,0.108,0.656,0.172,0.172,21,0,1,0,1
2.284,0.437,0.962,0,0.855,0.11,0.035,20,1.718,1.228,1.032,0,0.507,0.2,0.293,22,1,0,0,3
1.806,0.718,1.117,0.164,0.657,0.341,0.002,10,0.691,1.39,1.428,0.15,0,0.451,0.549,9,1,0,0,3
2.451,0.64,1.289,0.036,0.854,0.108,0.038,19,1.423,0.833,0.908,0.207,0.713,0.068,0.218,17,1,0,0,3
3.337,1.572,1.266,0,0.603,0.244,0.153,10,1.358,1.133,1.445,0.144,0.351,0.337,0.311,11,1,0,0,3
2.023,0.465,0.839,0,0.821,0,0.179,17,2.172,0.449,0.828,0.033,0.705,0.103,0.192,18,1,0,0,3
1.5,1.22,1.845,0,0.533,0.146,0.321,11,2.189,1.257,0.625,0,0.555,0.058,0.386,16,1,0,0,3
1.062,1.003,1.303,0.047,0.424,0.21,0.366,9,1.498,1.497,1.549,0.141,0.481,0.069,0.45,21,0,0,1,0
1.613,1.134,1.984,0.119,0.481,0.25,0.268,15,1.776,0.821,1.26,0.124,0.524,0.261,0.215,15,0,1,0,1
2.17,1.392,1.085,0.155,0.774,0,0.226,11,1.288,1.501,1.992,0.318,0.334,0.143,0.523,10,1,0,0,3
0.836,2.108,2.025,0,0.349,0.04,0.611,10,0.816,1.395,1.564,0.036,0.187,0.307,0.506,18,1,0,0,3
1.362,1.421,0.909,0.232,0.34,0.251,0.409,52,0.865,1.274,1.579,0.277,0.316,0.227,0.458,49,0,0,1,0
2.121,0.875,0,0,0.766,0.031,0.203,9,1.623,0.715,1.693,0.196,0.68,0.195,0.125,13,0,0,1,0
0,3,0,0,0,0,1,2,1.915,1.248,0.546,0.075,0.6,0.069,0.331,12,0,0,1,0
1,3,0,0,0,0,1,2,1.545,0.714,0.063,0.243,0.571,0.394,0.035,8,0,0,1,0
2.237,2.086,2.135,0,0.384,0.101,0.515,10,1.771,0.468,2.404,0,0.798,0.064,0.138,6,0,0,1,0
1.858,1.941,2.799,0,0.487,0.184,0.328,8,1.072,2.67,1.642,0.036,0,0.278,0.722,9,1,0,0,3
2.053,1.144,1.272,0,0.647,0.292,0.061,17,1.364,1.031,2.098,0.219,0.418,0.338,0.243,16,0,1,0,1
2.006,0.703,1.147,0.082,0.719,0.145,0.136,16,1.422,0.635,1.047,0.035,0.626,0.074,0.3,18,1,0,0,3
1.03,3.03,2.513,0.315,0.227,0.059,0.714,9,1.103,2.66,2.874,0.286,0,0.087,0.913,6,1,0,0,3
1.182,0.871,1.362,0,0.516,0.058,0.426,13,1.411,1.181,3.197,0,0.427,0.376,0.197,8,0,0,1,0
0.921,1.183,1.787,0,0.233,0.184,0.583,10,1.242,1.597,1.089,0.166,0.367,0.062,0.571,9,1,0,0,3
0.018,1.018,0,0,0,0,1,3,1.009,0,0,0,1,0,0,3,0,0,1,0
1.349,1.128,0.074,0,0.325,0.302,0.373,10,1.102,1.192,0.016,0,0.637,0,0.363,5,0,0,1,0
0.729,1.264,0,0.504,0.504,0,0.496,4,0,0.964,0,0,0,0.036,0.964,4,1,0,0,3
3.153,0.571,0.88,0.035,0.965,0.035,0,7,0.716,0.889,1.018,0,0.421,0.283,0.297,8,1,0,0,3
0,1.047,1.512,0,0,0.225,0.775,4,0.265,1.46,0.769,0.239,0.265,0,0.735,6,0,0,1,0
2.395,0.767,0.33,0,0.514,0.382,0.105,11,1.239,1.697,0.972,0,0.514,0,0.486,4,1,0,0,3
0.367,1.449,0.665,0,0.317,0,0.683,5,1.956,1.108,0.702,0,0.429,0.34,0.231,20,0,0,1,0
0,2.061,0.646,0,0,0,1,3,0.718,0.464,1.255,0,0.627,0,0.373,4,0,0,1,0
1.853,1.097,0.766,0.021,0.458,0.101,0.441,15,1.028,1.937,1.211,0,0.275,0.239,0.486,4,1,0,0,3
0.934,1.781,1.519,0,0,0.153,0.847,7,1.422,1.13,1.596,0.154,0.505,0.242,0.253,19,0,0,1,0
1.108,1.079,1.541,0,0.391,0.248,0.361,25,0,1,0,0,0,0,1,2,1,0,0,3
0.483,1.021,0.483,0,0.242,0.369,0.39,4,1.827,0.086,0.086,0,0.914,0,0.086,4,0,0,1,0
0.814,0.804,0.986,0.035,0.392,0,0.608,9,1.214,1.229,0.858,0,0.393,0,0.607,8,1,0,0,3
1,0,0,0,1,0,0,2,0,1,0,0,0,0,1,2,1,0,0,3
0,1.009,0,0,0,0,1,3,1,0.308,0,0,0.846,0,0.154,3,0,0,1,0
1.605,0.301,0.094,0.093,0.656,0.284,0.06,9,0.358,1.623,0.592,0.022,0,0.179,0.821,9,1,0,0,3
1,7,0,0,0,0,1,2,2.01,1.333,1.102,0.021,0.592,0.205,0.202,54,0,0,1,0
1.501,0.999,1.285,0.018,0.452,0.248,0.3,56,0.936,1.062,0.416,0.021,0.218,0.46,0.322,59,1,0,0,3
0.734,1.596,0.766,0,0.254,0.202,0.544,56,1.57,1.021,0.565,0.007,0.51,0.209,0.281,63,0,0,1,0
0.721,1.431,1.825,0.151,0.16,0.415,0.425,16,0.922,1.526,1.823,0,0.135,0.536,0.328,8,0,1,0,1
0.59,1.035,0.432,0.013,0.258,0.197,0.546,11,1.565,1.172,0.822,0.038,0.337,0.318,0.345,21,0,1,0,1
1.645,2.688,0,0,0.239,0,0.761,4,1.984,1.224,1.035,0.082,0.592,0.255,0.153,20,0,0,1,0
1.215,1.233,1.49,0,0.288,0.369,0.343,21,0.53,0,0,0,0.53,0.47,0,3,0,0,1,0
1.325,1.709,1.527,0,0.309,0.084,0.607,21,1.105,1.752,0,0,0.147,0.249,0.603,11,1,0,0,3
1.354,1.642,1.336,0.105,0.314,0.349,0.336,11,0.738,1.571,0.381,0.073,0.153,0.381,0.466,48,0,1,0,1
1.999,1.314,0.998,0.151,0.519,0.327,0.154,20,0.916,1.553,0.849,0,0.286,0.194,0.52,20,1,0,0,3
1.01,1.276,1.947,0.012,0.28,0.317,0.403,13,1.679,1.268,1.368,0.074,0.528,0.138,0.334,18,0,0,1,0
1.198,1.386,1.238,0.143,0.347,0.232,0.422,80,1.393,0.841,2.27,0.17,0.562,0.239,0.199,12,0,0,1,0
1.925,1.455,1.808,0.324,0.418,0.201,0.381,14,1.769,1.532,1.577,0.09,0.506,0.165,0.329,13,1,0,0,3
0.331,0.802,1.919,0,0.099,0.332,0.569,11,1.572,0.617,2.162,0.152,0.571,0.204,0.225,48,0,0,1,0
1.427,0.79,0.986,0.036,0.486,0.371,0.144,51,1.604,1.048,1.321,0.141,0.525,0.203,0.272,53,1,0,0,3
1.29,1.44,2.017,0.008,0.393,0.283,0.324,43,0.669,2.297,2.398,0,0.301,0.053,0.647,10,1,0,0,3
1.006,1.474,1.177,0.211,0.617,0,0.383,9,0.555,1.348,1.944,0.222,0.071,0.298,0.631,16,1,0,0,3
0.437,1.467,2.421,0.355,0.059,0.359,0.582,12,0.816,1.236,2.759,0.376,0.227,0.232,0.541,12,0,1,0,1
2.157,1.149,2.484,0.267,0.729,0,0.271,12,1.199,1.159,1.854,0.145,0.451,0.229,0.32,48,1,0,0,3
1.198,0.822,1.842,0.064,0.368,0.476,0.156,22,1.046,1.059,2.142,0.174,0.351,0.515,0.134,13,0,1,0,1
0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,1,0,1
0.686,1.172,1.162,0.061,0.222,0.267,0.511,19,1.631,0.814,1.608,0.024,0.519,0.303,0.178,15,0,0,1,0
1.697,1.039,0.824,0,0.629,0.084,0.287,15,1.839,1.126,1.091,0,0.539,0.285,0.176,19,1,0,0,3
1.32,0.586,1.617,0.067,0.502,0.368,0.13,33,0.481,1.082,2.206,0.346,0.223,0.152,0.625,13,1,0,0,3
0.99,1.004,1.568,0.631,0.412,0.242,0.346,16,1,2.071,1.464,0,0,0,1,4,1,0,0,3
1.989,1.239,1.235,0,0.605,0.027,0.368,14,1.612,0.955,1.648,0.316,0.61,0.104,0.287,20,1,0,0,3
1.574,0.946,1.338,0.081,0.716,0,0.284,8,1.169,0.669,1.214,0.073,0.475,0.292,0.234,67,1,0,0,3
0.773,1.669,2.887,0.316,0.049,0.333,0.618,12,1.197,0.975,1.264,0.197,0.449,0.223,0.328,65,0,0,1,0
1.097,1.174,1.644,0.162,0.308,0.232,0.46,49,1.229,0.86,0.702,0.305,0.426,0.253,0.321,41,0,1,0,1
1.435,1.19,0.726,0.381,0.53,0.036,0.435,7,1.528,0.937,1.425,0.169,0.643,0.085,0.272,55,1,0,0,3
0.507,0.758,2.409,0.119,0.013,0.774,0.213,12,1.707,0.598,2.178,0.205,0.714,0.193,0.093,15,0,0,1,0
1.234,1.186,2.23,0.223,0.352,0.367,0.281,55,1.326,1.116,2.02,0.046,0.41,0.381,0.208,61,1,0,0,3
1.419,0.904,1.355,0.097,0.466,0.222,0.312,63,1.269,1.098,1.676,0.071,0.474,0.215,0.31,57,1,0,0,3
0.664,1.099,2.433,0.259,0.201,0.344,0.455,21,1.774,0.937,0.802,0.099,0.59,0.193,0.216,72,0,1,0,1
1.447,0.955,1.124,0.145,0.606,0.17,0.224,43,1.278,1.041,1.385,0.104,0.472,0.156,0.372,41,1,0,0,3
1.117,1.442,2.863,0,0.219,0.343,0.439,12,2.066,0.78,1.691,0.163,0.694,0,0.306,18,0,0,1,0
1.677,1.367,2.397,0.081,0.431,0.212,0.357,63,2.062,0.497,1.539,0,0.649,0.235,0.116,20,1,0,0,3
1.225,1.372,1.266,0.146,0.355,0.237,0.408,79,1.497,1.213,0.943,0.118,0.454,0.22,0.326,71,1,0,0,3
0.755,0.808,3.139,0.046,0.159,0.404,0.437,8,0.87,1.352,2.019,0.056,0.63,0,0.37,5,0,0,1,0
1.342,1.299,1.429,0.179,0.442,0.123,0.435,68,1.034,1.269,1.277,0.029,0.333,0.173,0.494,58,1,0,0,3
1.458,1.717,1.809,0.11,0.373,0.121,0.506,25,1.062,1.148,2.414,0.16,0.301,0.44,0.259,22,0,0,1,0
1.393,0.835,1.196,0.14,0.491,0.21,0.3,62,1.281,1.281,1.927,0.396,0.469,0.344,0.188,5,0,0,1,0
2.159,1.314,1.173,0.045,0.631,0.152,0.217,46,1.584,1.458,1.048,0.04,0.429,0.419,0.152,15,1,0,0,3
1.983,0.64,1.916,0.05,0.661,0.274,0.065,61,1.281,1.377,2.471,0.337,0.287,0.385,0.328,40,1,0,0,3
2.14,1.322,1.943,0.14,0.689,0.093,0.219,14,1.71,1.6,2.3,0,0.49,0,0.51,5,1,0,0,3
1.44,0.395,2.025,0,0.585,0.395,0.02,9,1.107,1.614,2.367,0.071,0.325,0.147,0.528,11,1,0,0,3
2.349,0.295,1.619,0,0.815,0.185,0,16,1.248,1.397,2.474,0.125,0.323,0.263,0.414,44,1,0,0,3
1.481,1.413,0.76,0,0.436,0.163,0.402,45,1.973,1.164,0.595,0,0.553,0.225,0.222,58,0,0,1,0
2.543,2.01,1.8,0.219,0.352,0.143,0.505,5,1.691,1.667,0.289,0.008,0.505,0.135,0.36,47,1,0,0,3
1.358,1.653,0.64,0,0.361,0.124,0.515,48,1.029,1.484,1.414,0.143,0.258,0.287,0.454,16,0,0,1,0
1.146,2.43,0.584,0.012,0.156,0.2,0.643,44,2.04,1.02,0.652,0.116,0.639,0.206,0.155,56,0,0,1,0
2.577,1.61,0.747,0.041,0.588,0.225,0.187,17,1.735,1.282,0.664,0,0.603,0.111,0.286,12,1,0,0,3
1.319,1.697,0.552,0.044,0.34,0.282,0.378,50,1.863,2.282,1.947,0,0.145,0,0.855,6,1,0,0,3
2.631,1.333,1.578,0,0.627,0.339,0.034,15,1.51,1.665,0.751,0.057,0.308,0.302,0.39,44,0,1,0,1
1.448,1.328,0.578,0,0.418,0.23,0.352,47,0.915,2.484,0.932,0,0.066,0.147,0.786,16,1,0,0,3
1.633,1.965,1.996,0.007,0.309,0.165,0.526,18,1.428,1.229,0.988,0,0.62,0,0.38,7,0,0,1,0
1.65,1.25,1.5,0,0.5,0.35,0.15,4,2.389,0.892,1.937,0.105,0.599,0.296,0.106,11,1,0,0,3
1.77,1.918,0.773,0.123,0.19,0.249,0.561,15,1.473,1.584,0,0.011,0.011,0.948,0.041,5,0,1,0,1
1.714,1.216,1.401,0.111,0.52,0.212,0.268,71,1.625,1.002,1.482,0.001,0.431,0.368,0.2,21,0,1,0,1
1.303,1.107,1.586,0.035,0.405,0.333,0.262,67,1.337,1.347,1.807,0.1,0.401,0.195,0.404,51,0,0,1,0
1.599,1.031,1.677,0.146,0.446,0.176,0.378,53,1.687,1.336,1.839,0.156,0.414,0.223,0.363,52,0,0,1,0
0.956,1.354,2.164,0.007,0.199,0.413,0.388,23,1.15,1.296,2.763,0.112,0.427,0.211,0.362,44,1,0,0,3
1.87,0.848,2.177,0.098,0.636,0.091,0.273,65,0.291,0.946,2.174,0.517,0.091,0.361,0.548,11,1,0,0,3
1.471,1.514,2.989,0.429,0.451,0.14,0.408,39,1.442,1.223,2.333,0.172,0.416,0.288,0.296,54,1,0,0,3
2.002,1.359,1.09,0.251,0.4,0.232,0.367,43,1.439,1.794,1.158,0,0.409,0.088,0.503,13,0,0,1,0
1.46,1.491,1.206,0.059,0.37,0.174,0.456,54,2.247,0.987,1.292,0.1,0.612,0.213,0.175,69,0,0,1,0
1.981,1.046,1.563,0.072,0.602,0.181,0.217,69,1.334,0.932,2.483,0.166,0.58,0.086,0.334,14,1,0,0,3
3.249,1.232,1.083,0,0.787,0.155,0.058,21,1.446,1.44,1.926,0.083,0.369,0.28,0.351,18,1,0,0,3
2.006,1.315,2.031,0.099,0.577,0.181,0.243,58,1.518,1.452,2.558,0.289,0.524,0.096,0.38,54,1,0,0,3
1.075,1.521,2.573,0.256,0.328,0.172,0.5,21,1.382,0.732,2.417,0.205,0.481,0.338,0.181,17,0,0,1,0
1.343,1.694,1.796,0.176,0.343,0.241,0.417,9,1.134,1.264,2.569,0.261,0.334,0.302,0.363,43,0,1,0,1
0.994,1.345,2.931,0.145,0.338,0.166,0.495,23,0.979,1.197,2.158,0.055,0.221,0.253,0.527,45,1,0,0,3
0.984,0.716,3.107,0.169,0.479,0.309,0.212,12,0.495,1.505,3.305,0.343,0.062,0.21,0.729,9,1,0,0,3
1.867,1.044,2.214,0.11,0.47,0.384,0.145,21,1.244,0.987,1.487,0,0.423,0.231,0.346,10,1,0,0,3
0.973,1.673,1.768,0,0.124,0.199,0.677,17,2.388,0.903,1.473,0.001,0.714,0.123,0.162,21,0,1,0,1
1.324,2.064,1.331,0.186,0.15,0.489,0.36,40,1.269,1.527,1.407,0.078,0.313,0.344,0.344,19,0,1,0,1
1.846,0.82,1.838,0,0.647,0.197,0.156,14,1.722,0.658,1.636,0.021,0.447,0.337,0.217,21,0,1,0,1
1.632,1.575,0.126,0.114,0.423,0.194,0.384,46,1.402,2.186,0.26,0.214,0.253,0.136,0.611,43,1,0,0,3
1.12,1.542,2.169,0,0.542,0.062,0.396,9,0.709,1.089,2.629,0.207,0.324,0,0.676,9,0,0,1,0
0.947,1.66,1.716,0.088,0.272,0.323,0.405,14,0.686,0.813,2.382,0.039,0.198,0.438,0.364,10,0,1,0,1
1.499,0.95,2.167,0.092,0.411,0.267,0.322,42,0.617,0.492,2.594,0,0.422,0.281,0.297,6,0,1,0,1
1.268,1.146,2.104,0.111,0.388,0.249,0.364,50,0.9,0.51,2.714,0.331,0.604,0.324,0.071,12,0,0,1,0
2.297,1.532,1.916,0.087,0.643,0.092,0.265,12,1.937,1.944,0.56,0.188,0.343,0.353,0.303,13,1,0,0,3
1.276,1,0.669,0.167,0.423,0.177,0.399,12,0,2.345,1.034,0.207,0,0,1,4,1,0,0,3
2.203,1.149,2.387,0,0.598,0.164,0.238,14,1.04,1.735,2.926,0.225,0.29,0.195,0.514,46,1,0,0,3
0.873,1.298,0.593,0.05,0.307,0.219,0.474,58,1.474,0.841,0.677,0.072,0.565,0.185,0.25,57,0,0,1,0
0.946,1.217,1.062,0.109,0.339,0.186,0.475,57,1.042,0.922,0.328,0.039,0.29,0.442,0.268,56,0,1,0,1
2.153,1.5,0.648,0,0.393,0.25,0.357,9,1.037,1.667,0.87,0.127,0.165,0.329,0.506,56,0,1,0,1
0.961,0.947,0.708,0.036,0.339,0.338,0.323,57,0.971,1.028,0.427,0.022,0.226,0.475,0.299,59,0,1,0,1
